response_id,source_file,dish_text_raw,mapped_dish_type,mapping_method,is_family_survey,child_reaction_values,is_full_and_happy,included_in_denominator
1442,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken in coconut,,unmapped,True,They ate all parts of the dish and were full and happy,1,0
1449,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Yasai Katsu, and added bao buns",Katsu,keyword,True,"They ate some parts of the dish, but were full and happy",1,1
1450,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu,Katsu,anna_map,True,They ate all parts of the dish and were full and happy,1,1
1437,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu curry,Katsu,anna_map,False,,0,0
1440,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu,Katsu,anna_map,True,"They ate all parts of the dish and were full and happy|They ate some parts of the dish, but were full and happy",1,1
1451,POST_ORDER_SURVEY-CONSOLIDATED.csv,mixed starter,,unmapped,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,0
1444,POST_ORDER_SURVEY-CONSOLIDATED.csv,Family biryani meal,Biryani,keyword,False,,0,0
1453,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1454,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Pho x2, noodles, fried rice, prawn crackers",Pho,keyword,False,,0,0
1455,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pasta,Pasta,anna_map,True,"They ate some parts of the dish, but not as much as I wanted",0,1
1456,POST_ORDER_SURVEY-CONSOLIDATED.csv,Kids meals and red Thai curry,South Asian / Indian Curry,keyword,True,"They ate some parts of the dish, but not as much as I wanted|They ate all parts of the dish and were full and happy",1,1
1458,POST_ORDER_SURVEY-CONSOLIDATED.csv,Lasagna,Lasagne,anna_map,True,They ate all parts of the dish and were full and happy,1,1
1452,POST_ORDER_SURVEY-CONSOLIDATED.csv,Family favourite feast,,unmapped,False,,0,0
1459,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
1460,POST_ORDER_SURVEY-CONSOLIDATED.csv,Noodle,Noodles,keyword,False,,0,0
1461,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1462,POST_ORDER_SURVEY-CONSOLIDATED.csv,Ruby chicken,South Asian / Indian Curry,anna_map,False,,0,0
1463,POST_ORDER_SURVEY-CONSOLIDATED.csv,Red Curry panang curry,South Asian / Indian Curry,keyword,True,"They ate some parts of the dish, but not as much as I wanted|They ate all parts of the dish and were full and happy",1,1
1464,POST_ORDER_SURVEY-CONSOLIDATED.csv,Sushi platter,Sushi,anna_map,False,,0,0
1465,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
1457,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken Ruby,South Asian / Indian Curry,anna_map,False,,0,0
1466,POST_ORDER_SURVEY-CONSOLIDATED.csv,Paneer,South Asian / Indian Curry,anna_map,False,,0,0
1467,POST_ORDER_SURVEY-CONSOLIDATED.csv,Rice and Curry,South Asian / Indian Curry,keyword,False,,0,0
1468,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken katsu curry,Katsu,anna_map,False,,0,0
1469,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pizza,Pizza,anna_map,True,"They ate some parts of the dish, but were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They tried some parts but didn't eat much at all",1,1
1470,POST_ORDER_SURVEY-CONSOLIDATED.csv,"fried rice, small soup, beef brisket curry",Fried Rice,keyword,False,,0,0
1471,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pizza lasagne,Pizza,keyword,True,"They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but were full and happy",1,1
1473,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Macaroni cheese, lasagna x2 & chicken al fredo",Lasagne,keyword,False,,0,0
1474,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken curry,East Asian Curry,anna_map,True,"They tried some parts but didn't eat much at all|They ate some parts of the dish, but not as much as I wanted",0,1
1479,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1475,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken Biryani,Biryani,keyword,True,They ate all parts of the dish and were full and happy,1,1
1478,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Pizza, garlic bread, Lasagna",Pizza,keyword,False,,0,0
1480,POST_ORDER_SURVEY-CONSOLIDATED.csv,Curry and noodles,Noodles,keyword,True,They ate all parts of the dish and were full and happy,1,1
1472,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Black dhal, chicken ruby, rice, garlic naan",South Asian / Indian Curry,keyword,False,,0,0
1476,POST_ORDER_SURVEY-CONSOLIDATED.csv,Family Feast One,Protein & Veg,anna_map,True,They ate all parts of the dish and were full and happy,1,1
1481,POST_ORDER_SURVEY-CONSOLIDATED.csv,Few dishes that was available,,unmapped,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,0
1482,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Teriyaki bowl x2 firecracker bowl x 2 seeet and sour chicken, egg, soup, broccoli, chicken satay",Rice Bowl,keyword,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1483,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken katsu curry,Katsu,anna_map,True,"They didn't try any of it|They ate some parts of the dish, but not as much as I wanted",0,1
1484,POST_ORDER_SURVEY-CONSOLIDATED.csv,Butter chicken,South Asian / Indian Curry,anna_map,False,,0,0
1485,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Chicken curry, lentils, rice",South Asian / Indian Curry,keyword,False,,0,0
1486,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Lasagne, rocket salad, potatoes",Lasagne,keyword,False,,0,0
1477,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu,Katsu,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1487,POST_ORDER_SURVEY-CONSOLIDATED.csv,Curry dishes,South Asian / Indian Curry,keyword,True,"They ate some parts of the dish, but were full and happy",1,1
1488,POST_ORDER_SURVEY-CONSOLIDATED.csv,chicken,Grain Bowl,anna_map,False,,0,0
1489,POST_ORDER_SURVEY-CONSOLIDATED.csv,Mattar Paneer and Black Daal,,unmapped,False,,0,0
1490,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1491,POST_ORDER_SURVEY-CONSOLIDATED.csv,Family meal for 4,,unmapped,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,0
1492,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken katsu curry,Katsu,anna_map,True,"They ate some parts of the dish, but not as much as I wanted",0,1
1493,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pho noodle soups and rice bowks,Pho,keyword,True,"They ate all parts of the dish and were full and happy|They ate some parts of the dish, but were full and happy",1,1
1494,POST_ORDER_SURVEY-CONSOLIDATED.csv,Family katsu,Katsu,anna_map,True,"They ate some parts of the dish, but not as much as I wanted|They ate some parts of the dish, but not as much as I wanted",0,1
1495,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Sticky chicken, chicken pad thai",Noodles,keyword,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1496,POST_ORDER_SURVEY-CONSOLIDATED.csv,Tofu coconut and lemongrass curry and rice,South Asian / Indian Curry,keyword,False,,0,0
1498,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1499,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken curry and beef curry,South Asian / Indian Curry,keyword,True,,0,0
1500,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Wok fried rice, salad and wok fried noodles",Noodles,keyword,False,,0,0
1501,POST_ORDER_SURVEY-CONSOLIDATED.csv,The pho deal,Pho,keyword,False,,0,0
1502,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu family,Katsu,anna_map,True,"They ate some parts of the dish, but not as much as I wanted",0,1
1503,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
1504,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Chicken and beef curry, kids pho and kids noodles",Pho,keyword,False,,0,0
1505,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Jackfruit biryani, black daal",Biryani,keyword,False,,0,0
1506,POST_ORDER_SURVEY-CONSOLIDATED.csv,Veggie Wok Party,Noodles,anna_map,False,,0,0
1507,POST_ORDER_SURVEY-CONSOLIDATED.csv,Family meal 1 - pulled chicken with salad and potatoes,Grain Bowl,keyword,False,,0,0
1508,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken ruby meal,South Asian / Indian Curry,anna_map,True,,0,0
1509,POST_ORDER_SURVEY-CONSOLIDATED.csv,Sushi,Sushi,anna_map,True,,0,0
1510,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pizzas and Garlic Bread,Pizza,keyword,True,They didn't try any of it,0,1
1511,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu chicken,Katsu,anna_map,False,,0,0
1512,POST_ORDER_SURVEY-CONSOLIDATED.csv,Beef pho,Pho,anna_map,False,,0,0
1513,POST_ORDER_SURVEY-CONSOLIDATED.csv,Fajitas,Fajitas,anna_map,True,"They ate some parts of the dish, but were full and happy|They ate all parts of the dish and were full and happy|They ate some parts of the dish, but were full and happy",1,1
1514,POST_ORDER_SURVEY-CONSOLIDATED.csv,Coconut chicken and lemongrass curry,South Asian / Indian Curry,keyword,False,,0,0
1497,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Kids got mini chicken pho's, my partner got the chicken salad and I got the chicken rice dish",Pho,keyword,True,"They ate some parts of the dish, but not as much as I wanted|They ate some parts of the dish, but were full and happy",1,1
1515,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
1516,POST_ORDER_SURVEY-CONSOLIDATED.csv,Curry Night - x2 Curries + x2 Kids Egg Fried Rice,Fried Rice,keyword,False,,0,0
1518,POST_ORDER_SURVEY-CONSOLIDATED.csv,Sticky Chicken,Rice Bowl,anna_map,False,,0,0
1517,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pho,Pho,anna_map,True,They ate all parts of the dish and were full and happy,1,1
1520,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu,Katsu,anna_map,True,"They ate some parts of the dish, but were full and happy",1,1
1521,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pho family meal,Pho,keyword,True,They ate all parts of the dish and were full and happy,1,1
1522,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Chicken curry, chicken fried rice",Fried Rice,keyword,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1525,POST_ORDER_SURVEY-CONSOLIDATED.csv,One pasta and one pizza and one garlic bread,Pizza,keyword,True,"They ate some parts of the dish, but were full and happy|They ate all parts of the dish and were full and happy",1,1
1527,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu chicken,Katsu,anna_map,True,They ate all parts of the dish and were full and happy,1,1
1528,POST_ORDER_SURVEY-CONSOLIDATED.csv,2 x pho and 2 x kids meals,Pho,keyword,False,,0,0
1532,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Thai green curry, vegetable pad thai, chicken massaman curry",Noodles,keyword,False,,0,0
1529,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Thai curry, chicken katsu, chicken teriyaki and vegetable goyza",Katsu,keyword,True,They ate all parts of the dish and were full and happy,1,1
1531,POST_ORDER_SURVEY-CONSOLIDATED.csv,Sushi,Sushi,anna_map,True,,0,0
1536,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1534,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Thai green curry, kids sticky chicken, kids fried squid, spring rolls.",South Asian / Indian Curry,keyword,True,"They ate some parts of the dish, but were full and happy|They ate all parts of the dish and were full and happy",1,1
1535,POST_ORDER_SURVEY-CONSOLIDATED.csv,Family Meal,RIce Bowl,anna_map,True,"They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but were full and happy",1,1
1540,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken KatsuCurry,Katsu,keyword,True,They ate all parts of the dish and were full and happy,1,1
1542,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1538,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken wings. Chicken pho x2. child portion of fried rice and child portion of chicken noodles,Pho,keyword,True,"They ate some parts of the dish, but were full and happy",1,1
1537,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken Firecracker,,unmapped,True,They tried some parts but didn't eat much at all|They tried some parts but didn't eat much at all,0,0
1541,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Curries, soup, fried rice and spring rolls",Fried Rice,keyword,False,,0,0
1526,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Thai chicken noodle x2 teriyaki chicken, chicken katsu rice bowl",Katsu,keyword,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1544,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken Ruby family dinner,South Asian / Indian Curry,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1543,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Chicken Katsu, firecracker chicken, teriyaki chicken, chicken pad thai",Katsu,keyword,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1545,POST_ORDER_SURVEY-CONSOLIDATED.csv,The ruby chicken deal,South Asian / Indian Curry,keyword,False,,0,0
1546,POST_ORDER_SURVEY-CONSOLIDATED.csv,Halloumi wrap deal,,unmapped,True,They ate all parts of the dish and were full and happy,1,0
1547,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1539,POST_ORDER_SURVEY-CONSOLIDATED.csv,"green curry, pad Thai, sticky chicken",Noodles,keyword,True,,0,0
1548,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1550,POST_ORDER_SURVEY-CONSOLIDATED.csv,The Pizza and Pasta family deal (with garlic bread),Pizza,keyword,False,,0,0
1549,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Thai green chicken curry, stick chicken and salt and pepper squid",South Asian / Indian Curry,keyword,False,,0,0
1551,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pizza pasta garlic bread,Pizza,anna_map,True,"They ate some parts of the dish, but were full and happy|They tried some parts but didn't eat much at all",1,1
1552,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Chicken and rice, chicken noodles",Noodles,keyword,True,They tried some parts but didn't eat much at all|They tried some parts but didn't eat much at all,0,1
1553,POST_ORDER_SURVEY-CONSOLIDATED.csv,Family has so katsu,Katsu,keyword,True,,0,0
1557,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Chicken fried rice, chicken pho",Pho,keyword,False,,0,0
1555,POST_ORDER_SURVEY-CONSOLIDATED.csv,Meeta Paneer with house daal and papad,,unmapped,False,,0,0
1554,POST_ORDER_SURVEY-CONSOLIDATED.csv,7,,unmapped,False,,0,0
1523,POST_ORDER_SURVEY-CONSOLIDATED.csv,The spicy set meal,,unmapped,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,0
1558,POST_ORDER_SURVEY-CONSOLIDATED.csv,2 x Pho 2 x Kid Noodles,Pho,keyword,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1560,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Katsu, greens",Katsu,keyword,True,They ate all parts of the dish and were full and happy,1,1
1556,POST_ORDER_SURVEY-CONSOLIDATED.csv,Spicy beef pho x2 and chicken fried rice x2,Pho,keyword,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1561,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pad Thai,Noodles,anna_map,False,,0,0
1533,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1563,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu,Katsu,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1564,POST_ORDER_SURVEY-CONSOLIDATED.csv,Mattar paneer daal makhani,,unmapped,True,,0,0
1565,POST_ORDER_SURVEY-CONSOLIDATED.csv,"The family dinneroo curry meal that came with two chicken curry's, prawn crackers, two chicken egg fried rice ( kids menu). And some other items such as two chicken wings, a spicy chicken noodle soup and a beef noodle kids menu meal",Noodles,keyword,False,,0,0
1566,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1567,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pho the whole fam,Pho,anna_map,False,,0,0
1524,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken curry rice family deal,South Asian / Indian Curry,keyword,True,"They ate some parts of the dish, but not as much as I wanted",0,1
1519,POST_ORDER_SURVEY-CONSOLIDATED.csv,Kebab,,unmapped,True,They ate all parts of the dish and were full and happy,1,0
1530,POST_ORDER_SURVEY-CONSOLIDATED.csv,Tofu family meal,,unmapped,True,"They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but were full and happy|They ate all parts of the dish and were full and happy",1,0
1568,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Biryanis, curry's , fried rice",Fried Rice,keyword,False,,0,0
1569,POST_ORDER_SURVEY-CONSOLIDATED.csv,4 box meal,,unmapped,False,,0,0
1570,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
1572,POST_ORDER_SURVEY-CONSOLIDATED.csv,2.mini chicken soup. 1 chicken fried rice. 1 chicken wok noodles,Noodles,keyword,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1573,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pho,Pho,anna_map,False,,0,0
1574,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pho and chicken wings and noodles and rice,Pho,keyword,True,"They ate some parts of the dish, but were full and happy",1,1
1575,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken Ruby,South Asian / Indian Curry,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1576,POST_ORDER_SURVEY-CONSOLIDATED.csv,Sticky chicken,Rice Bowl,anna_map,True,They ate all parts of the dish and were full and happy,1,1
1577,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Chicken ruby, mattar paneer, chilli chicken, dahl",South Asian / Indian Curry,keyword,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1559,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken ruby,South Asian / Indian Curry,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1002,POST_ORDER_SURVEY-CONSOLIDATED.csv,Loads of different ones,,unmapped,True,They ate all parts of the dish and were full and happy,1,0
1578,POST_ORDER_SURVEY-CONSOLIDATED.csv,"spicy chicken pho x2, prawn crackers, kids chicken soup, kids wok noodles with chicken",Pho,keyword,False,,0,0
1579,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1580,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken rice bowls,Rice Bowl,keyword,False,,0,0
1581,POST_ORDER_SURVEY-CONSOLIDATED.csv,Noodles,Noodles,anna_map,False,,0,0
1582,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken ruby,South Asian / Indian Curry,anna_map,False,,0,0
1583,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1584,POST_ORDER_SURVEY-CONSOLIDATED.csv,"2x Pho, 2x chicken noodles",Pho,keyword,False,,0,0
1585,POST_ORDER_SURVEY-CONSOLIDATED.csv,Curry,Katsu,anna_map,False,,0,0
1586,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken and Dhaal,,unmapped,True,,0,0
1587,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken ruby,South Asian / Indian Curry,anna_map,False,,0,0
1588,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Pad thai, sticky chicken, firecracker chicken",Noodles,keyword,False,,0,0
1571,POST_ORDER_SURVEY-CONSOLIDATED.csv,Sushi,Sushi,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1589,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Pad Thai, red curry and rice, moo ping & sticky rice",Noodles,keyword,False,,0,0
1590,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu curry,Katsu,anna_map,False,,0,0
